OBJECTID,CT20,LABEL,ShapeSTArea,ShapeSTLength
1595,501700,5017.00,14986775.8515625,17080.8863048417
1596,501802,5018.02,8346721.390625,13998.1174150408
1597,501803,5018.03,6377300.58496094,11123.2711884173
1598,501804,5018.04,5729971.03613281,11153.9292921403
1599,501900,5019.00,15000004.0488281,16925.380252442
1600,502003,5020.03,6927747.36328125,10675.606372181
1601,502004,5020.04,14369469.3671875,17665.5440881839
1602,502005,5020.05,11221396.1533203,16148.9040563981
1603,502100,5021.00,20849989.5664062,21465.8226419394
1604,502200,5022.00,18698618.6630859,18395.2532578867
1605,502303,5023.03,25100513.8203125,21982.8424078834
1606,502401,5024.01,10177297.7490234,13255.4851699427
1607,502402,5024.02,9753532.44140625,12968.8919122388
1608,502500,5025.00,41068032.3037109,28347.7883274295
1609,502602,5026.02,13600312.3808594,16471.9674638891
1610,502603,5026.03,10609435.6972656,14443.8911421578
1611,502604,5026.04,10570595.0712891,17254.1179097681
1612,502700,5027.00,74765715.7910156,44392.6913260665
1613,502801,5028.01,23980203.3261719,19857.2274812578
1614,502901,5029.01,13425517.8037109,15049.2626190039
1615,503000,5030.00,14302650.2773438,16102.3435044992
1616,503103,5031.03,11725025.1357422,15490.8244609037
1617,503104,5031.04,5885569.51953125,10936.7166159574
1618,503105,5031.05,11954723.4394531,16794.7668332826
1619,503106,5031.06,9955825.98144531,14526.7872229335
1620,503201,5032.01,14476484.6738281,15142.2210616944
1621,503202,5032.02,12281026.8681641,15954.6004896497
1622,503301,5033.01,11748009.046875,14413.6207871482
1623,503302,5033.02,16640275.4208984,17791.2054079904
1624,503401,5034.01,21015443.8779297,18860.2748656243
1625,503402,5034.02,17410098.1113281,17818.8797021148
1626,503501,5035.01,16587840.5029297,22266.2802859568
1627,503502,5035.02,13168058.0087891,17644.3526898801
1628,503601,5036.01,14976900.4873047,16815.7575142965
1629,503602,5036.02,35545530.5888672,25663.687312716
1630,503701,5037.01,12463070.4023438,15595.0609032211
1631,503702,5037.02,17925154.9179688,19119.1906078506
1632,503704,5037.04,16190310.6953125,18491.7962098301
1633,503705,5037.05,12664037.1386719,17991.5661145615
1634,503801,5038.01,13783082.8369141,18398.9619858073
1635,503802,5038.02,14262452.1455078,15640.5633623407
1636,503901,5039.01,9740747.1328125,16159.4185338118
1637,503902,5039.02,56714945.9960938,35071.1101605755
1638,504001,5040.01,14929353.9042969,18099.9034589628
1639,504002,5040.02,16616861.2626953,17868.5824418618
1640,504101,5041.01,13117424.3017578,15847.7486711134
1641,504200,5042.00,83095630.9619141,55346.7597582471
1642,530005,5300.05,24599262.7705078,30605.2937860602
1643,530006,5300.06,7110648.265625,13236.9881662104
1644,530007,5300.07,52272758.6425781,30506.4940020282
1645,530101,5301.01,10894604.9765625,14077.6044723571
1646,530102,5301.02,14231460.3564453,15917.5900494787
1647,530202,5302.02,19357034.9511719,21186.6210127055
1648,530203,5302.03,7928251.16308594,14385.2059029436
1649,530204,5302.04,7211051.19824219,11616.6248517869
1650,530301,5303.01,6288819.60351562,11122.5904052243
1651,530302,5303.02,9212524.83691406,13426.0697566543
1652,530400,5304.00,16601273.2617188,18725.9474109739
1653,530500,5305.00,9694241.74316406,12762.8231763611
1654,530603,5306.03,13316031.9980469,17042.4386699609
1655,530700,5307.00,11383409.6162109,17884.1692941499
1656,530801,5308.01,8278551.83203125,14508.5953120656
1657,530802,5308.02,6095832.59179688,14533.6741477576
1658,530901,5309.01,4780656.015625,8761.15085306001
1659,530902,5309.02,5630345.73144531,11786.8599182887
1660,531000,5310.00,10762522.8857422,15882.0889227549
1661,531101,5311.01,7530326.765625,12294.5093377942
1662,531102,5311.02,5364456.94726562,9848.27692022768
1663,531201,5312.01,5977859.24414062,11143.5576339965
1664,531202,5312.02,4814912.72753906,10576.9732063609
1665,531301,5313.01,8532657.78125,15266.0561135636
1666,531302,5313.02,9629114.12207031,15856.4786584925
1667,531502,5315.02,4688385.8046875,8974.96638476809
1668,531503,5315.03,12515353.7099609,14516.4784505753
1669,531504,5315.04,5411952.68554688,10726.4224998723
1670,531602,5316.02,4825625.06347656,10203.4604346868
1671,531603,5316.03,4672132.26269531,8755.23678435399
1672,531604,5316.04,3947756.5234375,8092.73617210598
1673,531701,5317.01,6857886.90332031,11506.4208799631
1674,531702,5317.02,7235136.74902344,12152.7390161003
1675,531800,5318.00,6686026.15332031,13067.1268167982
1676,531901,5319.01,8297933.90332031,11917.9183797844
1677,531902,5319.02,7615740.73339844,11315.5768137788
1678,532001,5320.01,14571850.5371094,17268.829495112
1679,532002,5320.02,8971861.99023438,14983.5230166611
1680,532101,5321.01,15457706.4257812,15617.5192805951
1681,532102,5321.02,11001392.3515625,13663.127428004
1682,532200,5322.00,30195399.8662109,27206.3051840601
1683,532302,5323.02,35456321.7568359,31690.2258133299
1684,532303,5323.03,81463623.0136719,46014.6261171973
1685,532304,5323.04,87189573.4033203,48193.6305300606
1686,532500,5325.00,10962784.5683594,19253.5930747888
1687,532605,5326.05,5645956.54589844,10365.9464294896
1688,532606,5326.06,3000929.64746094,7849.60100521163
1689,532607,5326.07,11878646.9023438,14270.5156680778
1690,532700,5327.00,6267973.98046875,12319.0201893322
1691,532800,5328.00,5931393.33398438,10039.0798571455
1692,532900,5329.00,8258066.06738281,11928.0202004136
1693,533001,5330.01,5141720.33007812,11047.1600648516
1694,533002,5330.02,3097568.76074219,7574.56684602794
1695,533103,5331.03,5853879.49414062,10992.9062656881
1696,533104,5331.04,3681315.94335938,7694.33543491306
1697,533105,5331.05,2054755.60644531,5798.47327420876
1698,533108,5331.08,6947384.34667969,13467.2312570216
1699,533201,5332.01,4023505.25,9389.96197258367
1700,533204,5332.04,7661348.87792969,13454.7698668798
1701,533300,5333.00,3731088.16601562,8552.87002807554
1702,533401,5334.01,5113063.29980469,11263.8900454179
1703,533402,5334.02,5227309.40722656,9807.48357176998
1704,533403,5334.03,5060256.83398438,12364.7036590786
1705,533501,5335.01,4545068.57128906,8907.20864750791
1706,533504,5335.04,4389903.99121094,8497.98199063688
1707,533601,5336.01,5928001.40332031,12334.748791151
1708,533602,5336.02,7554341.68164062,14360.0505039908
1709,533603,5336.03,8713329.91699219,16305.5002303508
1710,533701,5337.01,4310664.296875,8283.83948984276
1711,533702,5337.02,3428939.22265625,7524.99885695608
1712,533703,5337.03,6063642.59570312,10976.3329513757
1713,533803,5338.03,8479135.85253906,15462.9279829857
1714,533804,5338.04,5542702.41503906,11202.1613659526
1715,533805,5338.05,4792039.13085938,11078.3311495513
1716,533806,5338.06,10206252.9277344,19422.0072187126
1717,533901,5339.01,8211697.55371094,15693.996166818
1718,533902,5339.02,8193148.63378906,14501.947495856
1719,534001,5340.01,8449049.55761719,13447.0746875795
1720,534002,5340.02,9661218.65527344,16884.0262889725
1721,534101,5341.01,5522544.30078125,14562.4665786422
1722,534102,5341.02,8610503.07324219,14786.7223505943
1723,534201,5342.01,5521962.22851562,10286.4984803142
1724,534202,5342.02,6276261.3359375,11474.4770361198
1725,534203,5342.03,8262299.23925781,14675.8555921814
1726,534301,5343.01,9283028.359375,14342.6964012317
1727,534302,5343.02,6644134.03515625,12917.9456798701
1728,534403,5344.03,3482178.8046875,8501.54998115
1729,534404,5344.04,4446351.60839844,9687.54732861874
1730,534405,5344.05,5707270.03027344,10578.3623816735
1731,534406,5344.06,4641643.09765625,10898.1792529204
1732,534501,5345.01,7204333.57910156,11050.5266356497
1733,534502,5345.02,6095815.67871094,13917.300108357
1734,534700,5347.00,5992639.20996094,9911.23552710741
1735,534802,5348.02,4347556.49316406,8744.45218607964
1736,534803,5348.03,6573850.89648438,14163.9471044958
1737,534804,5348.04,3978855.18261719,9319.05548364583
1738,534900,5349.00,11282605.2636719,14947.6593824179
1739,535001,5350.01,4841546.92578125,8859.37987432185
1740,535002,5350.02,5201856.18066406,9325.69619151901
1741,535101,5351.01,12205899.2382812,16478.8427347302
1742,535102,5351.02,6362548.26269531,12479.3093590741
1743,535200,5352.00,9316209.734375,17912.1933574914
1744,535300,5353.00,11630273.6474609,16781.0467104375
1745,535400,5354.00,8299926.84472656,16001.8266735574
1746,535501,5355.01,5293204.421875,12074.2902010701
1747,535502,5355.02,5086501.39746094,9073.05180563147
1748,535503,5355.03,3416350.03808594,7664.37637203487
1749,535603,5356.03,8458968.29101562,15286.440729242
1750,535604,5356.04,4760342.70214844,9741.85222166675
1751,535605,5356.05,5058629.87695312,9024.6628258163
1752,535606,5356.06,1999911.26464844,7508.65185404712
1753,535607,5356.07,10132673.9326172,14535.3221500922
1754,535701,5357.01,8305237.51953125,12501.4795179345
1755,535702,5357.02,10491974.1474609,13532.5378337059
1756,535802,5358.02,8561347.22949219,12450.1773892536
1757,535803,5358.03,4551608.71679688,8613.45335036608
1758,535804,5358.04,5283458.17480469,9663.64763998269
1759,535901,5359.01,9046374.5,13206.0204001282
1760,535902,5359.02,10904590.3798828,13541.4036455276
1761,536000,5360.00,14069887.4326172,16164.2070271953
1762,536102,5361.02,33091050.53125,27726.2249415317
1763,536103,5361.03,12705298.9082031,16304.5106169042
1764,536104,5361.04,21145108.7558594,26241.7525554366
1765,536201,5362.01,16356164.3535156,21732.9990458143
1766,536202,5362.02,9938861.98339844,19963.9646227657
1767,540000,5400.00,15761754.8789062,17451.2525245165
1768,540101,5401.01,13482674.2705078,17370.7077039717
1769,540102,5401.02,13461838.3916016,15522.6503158042
1770,540201,5402.01,2807089.83886719,10415.367186972
1771,540202,5402.02,8148659.27246094,12548.6781635052
1772,540203,5402.03,9701045.30957031,13117.2633472039
1773,540300,5403.00,16490657.0058594,21932.0507949088
1774,540400,5404.00,3655873.68457031,8271.06517230312
1775,540501,5405.01,15637864.9658203,19057.4550505951
1776,540502,5405.02,6470514.390625,11178.1972662962
1777,540600,5406.00,10088024.4003906,12916.1245607452
1778,540700,5407.00,12432417.234375,16223.026109946
1779,540800,5408.00,21476193.6650391,26448.5993166114
1780,540901,5409.01,12527118.7460938,15839.9425876635
1781,540902,5409.02,27085463.5253906,20791.9962194808
1782,541003,5410.03,65111276.6894531,36767.2593792668
1783,541100,5411.00,13396088.1083984,15380.3045157133
1784,541200,5412.00,22806378.4072266,23092.2075578072
1785,541300,5413.00,14593763.9892578,16295.5167470219
1786,541401,5414.01,6177579.58984375,11058.6503597185
1787,541402,5414.02,3724421.68457031,8434.31985944043
1788,541500,5415.00,9067083.28320312,13168.6235648151
1789,541603,5416.03,13525821.4228516,20607.8297273769
1790,541604,5416.04,8934101.19238281,12182.2591831972
1791,541605,5416.05,9395213.71289062,14023.7394468806
1792,541606,5416.06,3686961.59277344,8136.61180684308
1793,541700,5417.00,15095861.8447266,17625.7306932742
1794,541801,5418.01,7695960.58105469,12246.7027010073
1795,541802,5418.02,11949953.2519531,14396.1311428519
1796,542000,5420.00,10484967.1474609,13935.8326069626
1797,542103,5421.03,6150339.30273438,11362.2761419986
1798,542104,5421.04,6250031.33496094,11046.6425582294
1799,542105,5421.05,6711569.60839844,12028.2821646264
1800,542106,5421.06,9409673.66113281,17384.894767228
1801,542200,5422.00,14932610.4160156,16996.8420328626
1802,542401,5424.01,13922723.5292969,15743.5117941786
1803,542402,5424.02,17936840.0205078,22961.9130960338
1804,542501,5425.01,6299647.17675781,12013.5388719487
1805,542502,5425.02,10710026.5439453,14205.2192828982
1806,542601,5426.01,5920248.25097656,10539.9777132049
1807,542602,5426.02,9372005.234375,12375.1228689646
1808,542700,5427.00,10727727.0957031,13611.6315098395
1809,542800,5428.00,8516084.52148438,11847.4799362249
1810,542900,5429.00,8688773.06835938,14279.1294494538
1811,543000,5430.00,14154354.9228516,15227.1125426006
1812,543100,5431.00,31111918.8320312,25651.4628888829
1813,543201,5432.01,10876948.3486328,13363.8531080877
1814,543203,5432.03,39882812.5654297,34167.5229070895
1815,543304,5433.04,17333054.0869141,16704.7259820406
1816,543305,5433.05,90279146.4199219,38293.5747361542
1817,543306,5433.06,38418657.9169922,28581.6158745086
1818,543321,5433.21,45791011.4384766,30124.406017026
1819,543322,5433.22,21143078.4228516,18335.9848004382
1820,543400,5434.00,33454102.09375,27062.5105205821
1821,543501,5435.01,28710611.2382812,34677.2918973775
1822,543502,5435.02,12074395.6025391,15819.2452807057
1823,543503,5435.03,18038367.2421875,20163.6861794546
1824,543601,5436.01,6995154.33984375,10907.78165667
1825,543603,5436.03,15912602.6640625,17543.1375838761
1826,543605,5436.05,10295711.0869141,13204.5471458391
1827,543606,5436.06,7212259.57324219,11257.6991960612
1828,543607,5436.07,14260154.0703125,14960.7649538721
1829,543701,5437.01,6840817.62890625,11169.8672346127
1830,543703,5437.03,11159725.9404297,13580.8696549275
1831,543704,5437.04,7204983.79003906,15457.136085135
1832,543705,5437.05,6956205.43066406,10921.2437701709
1833,543801,5438.01,23724216.9208984,22472.5947152572
1834,543803,5438.03,8134672.25195312,15554.4551862354
1835,543804,5438.04,6461840.54785156,12895.6078184263
1836,543903,5439.03,14602751.7509766,21544.623969998
1837,543905,5439.05,29538912.1308594,24257.6247075059
1838,544001,5440.01,20161641.3232422,19683.789286158
1839,544002,5440.02,17205469.0908203,21176.3320683172
1840,550101,5501.01,7730051.96679688,11296.5781342693
1841,550201,5502.01,5697803.70605469,11919.7997080743
1842,550202,5502.02,13564231.578125,16690.672844347
1843,550301,5503.01,17817508.1699219,17478.4311546856
1844,550501,5505.01,9588422.27636719,17036.9068728448
1845,550502,5505.02,19125743.9042969,19230.217326907
1846,550601,5506.01,12616466.4960938,14580.3427768323
1847,550602,5506.02,15898558.6455078,16653.9514464984
1848,550700,5507.00,23986263.0996094,22073.9951762496
1849,550801,5508.01,17083726.7138672,17087.3727210102
1850,550802,5508.02,14121380.2636719,16711.9520003054
1851,550901,5509.01,12117455.5019531,15191.9632141566
1852,550902,5509.02,10415455.5712891,14238.1013016374
1853,551001,5510.01,15498171.1904297,20744.7800746862
1854,551002,5510.02,10462782.3623047,14631.7721236662
1855,551101,5511.01,18153094.3710938,22027.8633032218
1856,551102,5511.02,18174743.1650391,20645.4229427434
1857,551201,5512.01,8490020.76269531,12891.1870625113
1858,551203,5512.03,7780195.0703125,12034.6894329611
1859,551204,5512.04,7301476.40917969,12369.8485136491
1860,551300,5513.00,16471438.46875,16647.2761114253
1861,551401,5514.01,7795514.078125,11651.4625706721
1862,551402,5514.02,12442400.7978516,13893.2410755083
1863,551501,5515.01,15877385.3466797,18345.0966621835
1864,551502,5515.02,11852243.9394531,18384.3821452101
1865,551700,5517.00,13962882.7324219,15848.2957902962
1866,551801,5518.01,12280690.7919922,14534.2649410163
1867,551802,5518.02,11722001.6894531,14318.0934591661
1868,551900,5519.00,16894515.0322266,17346.1463644611
1869,552001,5520.01,8641585.17382812,12380.4876642672
1870,552002,5520.02,7606499.41601562,11571.5340971109
1871,552100,5521.00,15736279.3476562,17538.2241619558
1872,552200,5522.00,18191295.7197266,22322.3721624667
1873,552301,5523.01,13446807.5683594,17382.4999216967
1874,552302,5523.02,10350115.0849609,15066.883272569
1875,552400,5524.00,10035510.1650391,15598.7989922187
1876,552601,5526.01,7657744.43457031,11109.5332498047
1877,552602,5526.02,14796886.6298828,16639.4663514123
1878,552700,5527.00,14805976.5097656,16500.310386306
1879,552800,5528.00,13926657.4677734,15865.659636627
1880,552900,5529.00,14101549.0419922,16008.3356018472
1881,553000,5530.00,13675967.859375,16319.543736279
1882,553100,5531.00,22121672.0292969,22766.2500557739
1883,553201,5532.01,11162770.5136719,15658.9428774299
1884,553202,5532.02,9518705.90625,12855.2605010138
1885,553300,5533.00,9051052.14257812,14219.7343385235
1886,553400,5534.00,7892688.52636719,11760.4621301478
1887,553502,5535.02,13623335.5449219,15451.8499029776
1888,553503,5535.03,4556093.57324219,9558.94497929127
1889,553504,5535.04,6868830.48828125,13796.5016963972
1890,553601,5536.01,23414587.0175781,28174.3023688382
1891,553602,5536.02,6496310.16503906,11048.1587825766
1892,553701,5537.01,11796992.0478516,18847.6234286278
1893,553702,5537.02,10009757.0429688,19049.43369569
1894,553801,5538.01,13938320.1396484,15855.23461372
1895,553802,5538.02,19012669.0751953,24460.1499058094
1896,553901,5539.01,13751249.9082031,15765.3889022093
1897,553902,5539.02,11365367.25,14750.9938178162
1898,554001,5540.01,11655206.3857422,16116.5887962685
1899,554002,5540.02,13667447.4375,20544.1215942174
1900,554101,5541.01,5101466.3671875,12582.3074567599
1901,554105,5541.05,3629641.76660156,10099.873951788
1902,554106,5541.06,7890983.95898438,14111.3149456025
1903,554201,5542.01,10454205.5224609,13186.0301587498
1904,554203,5542.03,7366132.40527344,13835.198824307
1905,554204,5542.04,7097729.20410156,12961.7900426026
1906,554301,5543.01,7272514.62304688,14242.7440568783
1907,554302,5543.02,7740679.11035156,11136.9838337824
1908,554403,5544.03,9049817.83105469,12198.6560979843
1909,554404,5544.04,9061611.87402344,12142.5613104239
1910,554405,5544.05,8240568.98242188,11740.7949420786
1911,554406,5544.06,11876860.7197266,15944.1398933032
1912,554511,5545.11,25497631.0166016,19924.6849954029
1913,554512,5545.12,41263313.84375,26498.547493253
1914,554513,5545.13,6103014.10742188,10499.4815232627
1915,554514,5545.14,16217395.0498047,21747.9897482986
1916,554515,5545.15,13014977.5410156,16355.3457831494
1917,554516,5545.16,15649964.1767578,21523.3713044308
1918,554517,5545.17,14229624.6230469,15920.2152380732
1919,554518,5545.18,19455070.3935547,21288.7195020034
1920,554519,5545.19,18662536.4667969,19583.3297966511
1921,554521,5545.21,53255326.4248047,38697.0337049192
1922,554522,5545.22,23609086.2480469,20804.270857819
1923,554600,5546.00,11352386.4150391,14572.4209172765
1924,554700,5547.00,8627202.76757812,13803.126476734
1925,554801,5548.01,9729546.52539062,15143.6834688878
1926,554802,5548.02,16528832.7441406,19175.121144692
1927,554900,5549.00,18920995.0292969,25776.2162776601
1928,555001,5550.01,13869127.8476562,17435.4159830717
1929,555002,5550.02,9800320.21289062,12798.6687027977
1930,555105,5551.05,11847002.3017578,18475.8459452773
1931,555106,5551.06,9492930.03320312,14600.2743021693
1932,555107,5551.07,13646789.6787109,18334.5862288124
1933,555202,5552.02,11886564.0732422,17710.9316110307
1934,555211,5552.11,8460731.04492188,11821.0792377132
1935,555212,5552.12,8717767.05273438,14099.7621391084
1936,555300,5553.00,18420967.3398438,20623.7741087046
1937,570001,5700.01,16496177.2216797,17436.4226027627
1938,570002,5700.02,8377397.28808594,11629.5539259449
1939,570003,5700.03,12320969.7353516,14213.518103831
1940,570100,5701.00,12426468.2011719,14656.5394138927
1941,570202,5702.02,18008239.0625,19080.6403553218
1942,570203,5702.03,14011934.4091797,15898.4273884894
1943,570204,5702.04,5900050.96875,9857.7643201685
1944,570303,5703.03,6631187.6796875,11564.9582276324
1945,570304,5703.04,6152458.76953125,13783.2819921557
1946,570305,5703.05,7943279.36132812,17669.6661098664
1947,570306,5703.06,5015497.11230469,8854.7918412404
1948,570402,5704.02,16319231.4580078,20197.399910461
1949,570403,5704.03,6141175.09375,10564.9741881856
1950,570404,5704.04,9317557.88183594,15596.866594152
1951,570502,5705.02,21506057.9501953,19952.4514600237
1952,570503,5705.03,5801545.45703125,9875.96749545472
1953,570504,5705.04,10194101.7890625,12940.7290002823
1954,570601,5706.01,8401349.31152344,12356.3285645949
1955,570602,5706.02,11223312.1210938,14077.57854249
1956,570603,5706.03,7908006.53417969,12116.9336038076
1957,570701,5707.01,19149170.8164062,21080.575549835
1958,570703,5707.03,10008460.2285156,13310.784135447
1959,570800,5708.00,25773973.6308594,20441.3178274455
1960,570901,5709.01,19544560.5234375,18513.6941941054
1961,570902,5709.02,11365545.6669922,14170.0210840909
1962,571000,5710.00,18883494.7519531,17797.5783949565
1963,571101,5711.01,14249746.3642578,15900.5871461265
1964,571102,5711.02,13537623.4746094,15649.7855792312
1965,571201,5712.01,14049861.3613281,15898.1418805512
1966,571202,5712.02,14076474.8632812,16101.9694783668
1967,571300,5713.00,22571659.5566406,19074.6849053673
1968,571400,5714.00,20659473.0332031,24614.6029025276
1969,571502,5715.02,14822500.3046875,16163.2407355889
1970,571504,5715.04,16273015.1074219,16683.9630644255
1971,571505,5715.05,7059647.86328125,11043.6636491318
1972,571600,5716.00,3110452.62207031,9709.99117722237
1973,571701,5717.01,20578554.4833984,24661.2374148675
1974,571703,5717.03,4278800.19824219,9704.98900082281
1975,571704,5717.04,5184206.99902344,11196.166999461
1976,571800,5718.00,30573904.5546875,26529.2248077668
1977,571900,5719.00,20831828.7324219,23761.211102004
1978,572001,5720.01,18255190.7158203,19490.300770542
1979,572201,5722.01,16791606.4707031,18493.9293342025
1980,572202,5722.02,16713607.2421875,17970.0618967848
1981,572301,5723.01,8819127.54199219,19342.7897588531
1982,572500,5725.00,6380483.73925781,10650.1261222441
1983,572600,5726.00,13700119.1855469,15732.4354010065
1984,572700,5727.00,11565994.703125,14017.5144784052
1985,573002,5730.02,3493340.04296875,7924.94116587868
1986,573003,5730.03,4824001.88183594,9050.00845754148
1987,573004,5730.04,4423554.49902344,8641.32184669941
1988,573101,5731.01,5670599.1953125,11227.3824292141
1989,573102,5731.02,7172019.3359375,12339.3452457446
1990,573201,5732.01,6474110.96484375,10368.0924443037
1991,573202,5732.02,6987063.91503906,10572.6479415948
1992,573300,5733.00,8457085.60449219,13243.1045611148
1993,573401,5734.01,11199027.4394531,18583.2258991787
1994,573402,5734.02,31901908.7353516,34539.8953713188
1995,573403,5734.03,17921371.4042969,26864.0221154141
1996,573601,5736.01,40117908.3125,32332.8380196584
1997,573700,5737.00,19580898.2949219,18415.1809230763
1998,573800,5738.00,16513664.4003906,17866.6016608531
1999,573902,5739.02,7662023.73828125,13898.2522961599
2000,574000,5740.00,19591244.6142578,19153.3221291497
2001,574100,5741.00,19798567.2304688,20329.7158542944
2002,574201,5742.01,13937005.1455078,15839.760383704
2003,574202,5742.02,14420010.2421875,19923.6402345814
2004,574300,5743.00,26708526.7519531,25331.4991221479
2005,574400,5744.00,36606689.1542969,24464.7911638735
2006,574500,5745.00,29317538.3369141,25100.525622537
2007,574602,5746.02,6356869.66796875,10119.2011220256
2008,574800,5748.00,11928656.3447266,15300.5195380533
2009,574901,5749.01,14440218.0195312,16979.3265618092
2010,574902,5749.02,8647872.91015625,13140.9026238503
2011,575001,5750.01,10496782.3007812,18231.3135918581
2012,575002,5750.02,10388610.8134766,14929.1009529367
2013,575101,5751.01,4526448.29394531,10168.4825983948
2014,575102,5751.02,4370208.00292969,9258.17253897574
2015,575103,5751.03,5168694.59863281,9179.63540841684
2016,575201,5752.01,6099515.56445312,10557.1250424837
2017,575202,5752.02,4350166.34863281,9234.07334373747
2018,575300,5753.00,6976557.9921875,10568.6410265316
2019,575401,5754.01,9580217.625,12588.8704397213
2020,575402,5754.02,3485864.38769531,7932.4838618437
2021,575801,5758.01,4695994.75292969,8615.54580489607
2022,575802,5758.02,3454989.84667969,7901.9356559852
2023,575803,5758.03,2148618.94824219,6905.1988521598
2024,575901,5759.01,5227773.76367188,9697.10927523277
2025,575902,5759.02,3773423.02929688,7831.6090228033
2026,576001,5760.01,17776380.4560547,31679.2147496695
2027,576200,5762.00,7499840.90136719,11216.6426901752
2028,576301,5763.01,5905119.92871094,9753.97341091756
2029,576302,5763.02,3484769.05273438,7919.6139713607
2030,576401,5764.01,3488157.55761719,7928.1387231827
2031,576402,5764.02,3492769.50585938,7930.52752550604
2032,576403,5764.03,3493768.51464844,7935.17240135584
2033,576501,5765.01,3136718.55273438,7291.40500124422
2034,576502,5765.02,3311538.63378906,8030.26819574032
2035,576503,5765.03,3356437.58984375,7911.51439917561
2036,576601,5766.01,5253481.29980469,11168.9217742127
2037,576602,5766.02,6026387.01074219,19766.7886564107
2038,576700,5767.00,9226205.39257812,22548.6033761608
2039,576801,5768.01,5535431.51757812,9955.33666989337
2040,576802,5768.02,5036017.56445312,9265.78522901338
2041,576901,5769.01,4789418.515625,9246.30169739156
2042,576903,5769.03,3495520.22851562,7937.92527939337
2043,576904,5769.04,3941030.99511719,8609.28980442584
2044,577000,5770.00,19901761.9658203,21697.8516355559
2045,577100,5771.00,13084152.4140625,14526.3879146767
2046,577200,5772.00,10830807.7890625,27683.0169036988
2047,577300,5773.00,9816002.37890625,18081.0620123376
2048,577400,5774.00,6947575.859375,11864.4558512455
2049,577501,5775.01,8919221.19042969,22225.1423837567
2050,577504,5775.04,4578325.26171875,24950.198450899
2051,577602,5776.02,14579897.6113281,17575.5857550919
2052,577604,5776.04,11990927.7353516,39246.0858065849
2053,577605,5776.05,16415661.0673828,32036.3550620882
2054,577606,5776.06,12462583.296875,17502.187753416
2055,577700,5777.00,13544904.9248047,18946.234223819
2056,577800,5778.00,18927236.8681641,22581.9541668897
2057,577900,5779.00,19068001.9746094,21080.8138248134
2058,578000,5780.00,19879882.0517578,22544.0252131239
2059,578100,5781.00,18489959.2353516,19002.073880466
2060,599000,5990.00,34195320.203125,35597.0358444007
2061,599100,5991.00,3636707470.33203,656624.171870654
2062,600100,6001.00,8154795.44140625,12355.0287872477
2063,600201,6002.01,6304691.20507812,11426.6774102237
2064,600202,6002.02,8925264.92285156,14579.082558635
2065,600302,6003.02,8820765.8046875,11976.5298969738
2066,600303,6003.03,3924007.67578125,9114.64327956065
2067,600304,6003.04,4798305.85742188,9662.2402888702
2068,600400,6004.00,10569326.8652344,16007.0577116449
2069,600501,6005.01,7073018.68847656,10722.3591250174
2070,600601,6006.01,6962718.89160156,10542.6110970346
2071,600602,6006.02,7430325.73046875,10861.6364976113
2072,600702,6007.02,26162751.8525391,24173.2118130509
2073,600703,6007.03,5598920.84863281,10887.9848835148
2074,600704,6007.04,10377163.0947266,13200.4834157559
2075,600801,6008.01,10452395.7001953,13346.961277135
2076,600802,6008.02,20919590.3896484,20363.9372671207
2077,600902,6009.02,8615976.18066406,13421.1392055136
2078,600911,6009.11,7353051.34179688,11395.3814772199
2079,600912,6009.12,11710912.6279297,15517.8701655178
2080,601001,6010.01,9515760.63574219,14262.1659860584
2081,601002,6010.02,6816443.19433594,11226.4579480065
2082,601100,6011.00,6895336.38769531,10510.8583892804
2083,601202,6012.02,7042733.87402344,10682.0501927989
2084,601211,6012.11,6241067.77636719,10199.3802998114
2085,601212,6012.12,6297809.91113281,10124.4865180225
2086,601301,6013.01,6614180.8671875,11072.3689030301
2087,601302,6013.02,13128637.4091797,19669.3956270932
2088,601303,6013.03,4719524.78808594,8901.57121247332
2089,601401,6014.01,16933194.3867188,18287.0669764116
2090,601402,6014.02,10584567.2675781,13265.2169080523
2091,601501,6015.01,5092858.12792969,10545.4175901422
2092,601502,6015.02,5283115.37109375,11514.4757577826
2093,601600,6016.00,9821883.2265625,12866.0456297947
2094,601700,6017.00,8159873.66210938,12647.1543057289
2095,601801,6018.01,5239211.35253906,10548.5363577435
2096,601802,6018.02,5211014.90136719,10562.9374732409
2097,601900,6019.00,7499025.46484375,11034.7026454379
2098,602002,6020.02,5763859.60253906,10775.7547936038
2099,602003,6020.03,6729146.76464844,10337.4013309836
2100,602103,6021.03,8997950.96191406,11939.413137554
2101,602104,6021.04,8006164.72363281,11595.8589268088
2102,602105,6021.05,6874249.65625,10463.5267061683
2103,602106,6021.06,8825443.3984375,13276.514233974
2104,602201,6022.01,17383561.8164062,19997.2060389033
2105,602202,6022.02,5336756.84179688,9924.25385227632
2106,602301,6023.01,19229308.4287109,19331.9361113104
2107,602302,6023.02,20964324.2988281,22810.6387958669
2108,602402,6024.02,14218944.4482422,17499.8750466615
2109,602403,6024.03,6305101.35644531,10061.7808826078
2110,602404,6024.04,6951424.11816406,11317.6265396101
2111,602504,6025.04,3460243.23046875,7905.66230939895
2112,602505,6025.05,3483307.69238281,7914.11320005802
2113,602506,6025.06,3494869.27636719,7898.46793492021
2114,602507,6025.07,3472928.15039062,7912.74796531948
